ID,trial_index,condition_label,trial_type_label,visual_stimulus,tactile_stimulus,combo,felt_position,z_RT,error,visual_error,tactile_error
39,37,cube,OV,0,3,0-3,3,-0.024,0,,
39,38,cube,DP,2,4,2-4,4,-0.985,0,0,0
39,39,cube,OV,0,3,0-3,1,1.082,1,,
39,40,cube,SP,1,1,1-1,1,-0.807,0,,
39,41,cube,DP,3,2,3-2,2,-0.061,0,0,0
39,42,cube,SP,1,1,1-1,1,-0.571,0,,
39,43,cube,DP,2,3,2-3,3,1.257,0,0,0
39,44,cube,DP,1,4,1-4,4,-0.468,0,0,0
39,45,cube,OT,1,0,1-0,0,,0,,
39,46,cube,OT,4,0,4-0,0,,0,,
39,47,cube,DP,4,1,4-1,1,0.891,0,0,0
39,48,cube,DP,2,1,2-1,1,1.584,0,0,0
39,49,cube,DP,4,3,4-3,1,-0.143,1,0,1
39,50,cube,OT,3,0,3-0,0,,0,,
39,51,cube,OV,0,1,0-1,1,1.865,0,,
39,52,cube,SP,2,2,2-2,2,-0.753,0,,
39,53,cube,OV,0,1,0-1,1,0.639,0,,
39,54,cube,SP,4,4,4-4,4,-1.061,0,,
39,55,cube,DP,1,2,1-2,2,-0.139,0,0,0
39,56,cube,OV,0,3,0-3,1,-0.366,1,,
39,57,cube,SP,3,3,3-3,3,-0.642,0,,
39,58,cube,OV,0,4,0-4,4,-0.115,0,,
39,59,cube,SP,2,2,2-2,2,-1.078,0,,
39,60,cube,DP,1,2,1-2,2,-0.145,0,0,0
39,61,cube,OT,4,0,4-0,0,,0,,
39,62,cube,OT,4,0,4-0,0,,0,,
39,63,cube,SP,1,1,1-1,1,2.208,0,,
39,64,cube,OV,0,2,0-2,2,-0.626,0,,
39,1,hand,SP,2,2,2-2,2,,0,,
39,2,hand,OV,0,1,0-1,1,1.831,0,,
39,3,hand,OT,1,0,1-0,0,,0,,
39,4,hand,SP,3,3,3-3,3,1.752,0,,
39,5,hand,OV,0,3,0-3,3,0.282,0,,
39,6,hand,OV,0,2,0-2,2,0.166,0,,
39,7,hand,SP,2,2,2-2,2,-0.342,0,,
39,8,hand,OT,4,0,4-0,0,,0,,
39,9,hand,OT,1,0,1-0,0,,0,,
39,10,hand,OT,1,0,1-0,0,,0,,
39,11,hand,DP,2,1,2-1,1,0.413,0,0,0
39,12,hand,SP,3,3,3-3,3,1.256,0,,
39,13,hand,DP,2,1,2-1,1,1.574,0,0,0
39,14,hand,OV,0,4,0-4,4,-0.722,0,,
39,15,hand,SP,1,1,1-1,1,-0.159,0,,
39,16,hand,OV,0,3,0-3,3,-0.897,0,,
39,17,hand,OT,2,0,2-0,0,,0,,
39,18,hand,OT,3,0,3-0,0,,0,,
39,19,hand,OT,3,0,3-0,0,,0,,
39,20,hand,SP,1,1,1-1,1,-0.413,0,,
39,21,hand,SP,4,4,4-4,4,-0.854,0,,
39,22,hand,DP,3,2,3-2,2,-0.707,0,0,0
39,23,hand,OV,0,2,0-2,2,-1.024,0,,
39,24,hand,SP,2,2,2-2,2,-1.105,0,,
39,25,hand,OT,2,0,2-0,0,,0,,
39,26,hand,SP,4,4,4-4,4,-0.854,0,,
39,27,hand,DP,4,3,4-3,1,-0.226,1,0,1
39,28,hand,OV,0,1,0-1,1,-1.413,0,,
39,29,hand,SP,4,4,4-4,4,-1.044,0,,
39,30,hand,OV,0,2,0-2,2,0.211,0,,
39,31,hand,SP,1,1,1-1,1,-0.834,0,,
39,32,hand,SP,1,1,1-1,1,-1.148,0,,
39,33,hand,OV,0,4,0-4,4,-0.402,0,,
39,34,hand,SP,3,3,3-3,3,-0.855,0,,
39,35,hand,DP,4,1,4-1,1,-0.837,0,0,0
39,36,hand,OT,4,0,4-0,0,,0,,
39,37,hand,OV,0,3,0-3,1,-0.285,1,,
39,38,hand,OT,4,0,4-0,0,,0,,
39,39,hand,DP,1,4,1-4,4,-0.105,0,0,0
39,40,hand,OT,1,0,1-0,0,,0,,
39,41,hand,OV,0,1,0-1,1,1.274,0,,
39,42,hand,OT,2,0,2-0,0,-0.54,0,,
39,43,hand,OV,0,2,0-2,2,0.472,0,,
39,44,hand,DP,4,2,4-2,2,1.584,0,0,0
39,45,hand,DP,1,2,1-2,2,0.265,0,0,0
39,46,hand,SP,4,4,4-4,2,-0.287,1,,
39,47,hand,DP,1,2,1-2,2,-0.052,0,0,0
39,48,hand,DP,2,4,2-4,4,1.812,0,0,0
39,49,hand,OT,3,0,3-0,0,,0,,
39,50,hand,OV,0,1,0-1,1,-0.168,0,,
39,51,hand,SP,3,3,3-3,1,0.827,1,,
39,52,hand,SP,2,2,2-2,2,0.392,0,,
39,53,hand,DP,3,4,3-4,3,3.307,1,1,0
39,54,hand,DP,3,1,3-1,1,-0.652,0,0,0
39,55,hand,OT,4,0,4-0,0,,0,,
39,56,hand,OT,2,0,2-0,0,,0,,
39,57,hand,DP,2,3,2-3,1,0.895,1,0,1
39,58,hand,DP,1,3,1-3,1,0.139,1,1,0
39,59,hand,DP,1,4,1-4,4,0.338,0,0,0
39,60,hand,OV,0,4,0-4,4,-0.524,0,,
39,61,hand,OV,0,3,0-3,1,-0.484,1,,
39,62,hand,DP,1,3,1-3,3,-1.022,0,0,0
39,63,hand,OV,0,4,0-4,4,-0.839,0,,
39,64,hand,OT,3,0,3-0,0,,0,,
40,1,cube,OT,4,0,4-0,0,,0,,
40,2,cube,SP,3,3,3-3,3,,0,,
40,3,cube,SP,4,4,4-4,4,-0.062,0,,
40,4,cube,SP,4,4,4-4,4,0.169,0,,
40,5,cube,DP,1,4,1-4,0,,1,0,1
40,6,cube,OT,3,0,3-0,0,,0,,
40,7,cube,SP,1,1,1-1,1,0.767,0,,
40,8,cube,OV,0,1,0-1,1,,0,,
40,9,cube,DP,2,1,2-1,3,0.158,1,0,1
40,10,cube,OT,2,0,2-0,0,,0,,
40,11,cube,OV,0,3,0-3,3,,0,,
40,12,cube,DP,3,1,3-1,1,0.499,0,0,0
40,13,cube,DP,2,3,2-3,3,-0.651,0,0,0
40,14,cube,DP,1,3,1-3,3,-0.264,0,0,0
40,15,cube,SP,3,3,3-3,3,0.213,0,,
40,16,cube,OV,0,2,0-2,2,,0,,
40,17,cube,SP,2,2,2-2,1,-0.051,1,,
40,18,cube,SP,4,4,4-4,0,,1,,
40,19,cube,OV,0,3,0-3,3,,0,,
40,20,cube,DP,2,4,2-4,4,-0.007,0,0,0
40,21,cube,SP,3,3,3-3,3,-0.165,0,,
40,22,cube,SP,2,2,2-2,1,-0.164,1,,
40,23,cube,SP,1,1,1-1,1,-0.211,0,,
40,24,cube,OV,0,2,0-2,2,,0,,
40,25,cube,OV,0,1,0-1,2,1.039,1,,
40,26,cube,DP,4,1,4-1,2,,1,0,1
40,27,cube,OT,1,0,1-0,0,,0,,
40,28,cube,OT,4,0,4-0,0,,0,,
40,29,cube,SP,2,2,2-2,0,,1,,
40,30,cube,OT,1,0,1-0,2,0.437,1,,
40,31,cube,DP,1,4,1-4,0,,1,0,1
40,32,cube,OT,2,0,2-0,3,,1,,
40,33,cube,OV,0,4,0-4,0,,1,,
40,34,cube,OV,0,2,0-2,3,,1,,
40,35,cube,DP,2,1,2-1,2,,1,1,0
40,36,cube,OV,0,3,0-3,1,,1,,
40,37,cube,DP,4,2,4-2,3,-0.323,1,0,1
40,38,cube,OT,4,0,4-0,2,-0.277,1,,
40,39,cube,OT,1,0,1-0,0,,0,,
40,40,cube,OV,0,2,0-2,0,,1,,
40,41,cube,OV,0,4,0-4,2,0.707,1,,
40,42,cube,SP,3,3,3-3,0,,1,,
40,43,cube,OT,3,0,3-0,3,-0.011,1,,
40,44,cube,OV,0,1,0-1,0,,1,,
40,45,cube,OV,0,3,0-3,1,0.879,1,,
40,46,cube,OT,3,0,3-0,3,0.498,1,,
40,47,cube,DP,3,4,3-4,0,,1,0,1
40,48,cube,SP,1,1,1-1,4,0.829,1,,
40,49,cube,DP,3,2,3-2,1,0.228,1,0,1
40,50,cube,DP,1,2,1-2,2,0.32,0,0,0
40,51,cube,SP,4,4,4-4,2,0.384,1,,
40,52,cube,SP,2,2,2-2,4,0.057,1,,
40,53,cube,DP,1,3,1-3,2,0.217,1,0,1
40,54,cube,OV,0,4,0-4,1,-0.39,1,,
40,55,cube,OT,3,0,3-0,3,,1,,
40,56,cube,OT,4,0,4-0,0,,0,,
40,57,cube,DP,4,3,4-3,0,,1,0,1
40,58,cube,OV,0,1,0-1,3,0.002,1,,
40,59,cube,OT,1,0,1-0,1,,1,,
40,60,cube,DP,1,2,1-2,0,,1,0,1
40,61,cube,OT,2,0,2-0,2,-4.827,1,,
40,62,cube,OT,2,0,2-0,0,,0,,
40,63,cube,SP,1,1,1-1,0,,1,,
40,64,cube,OV,0,4,0-4,1,,1,,
40,1,hand,SP,3,3,3-3,3,,0,,
40,2,hand,OT,2,0,2-0,0,,0,,
40,3,hand,OT,2,0,2-0,0,-1.039,0,,
40,4,hand,OT,1,0,1-0,0,,0,,
40,5,hand,DP,1,2,1-2,2,,0,0,0
40,6,hand,OV,0,2,0-2,1,,1,,
40,7,hand,OV,0,3,0-3,3,0.251,0,,
40,8,hand,DP,2,1,2-1,1,-2.772,0,0,0
40,9,hand,SP,1,1,1-1,1,0.084,0,,
40,10,hand,OT,4,0,4-0,0,-2.704,0,,
40,11,hand,DP,2,3,2-3,3,0.016,0,0,0
40,12,hand,OV,0,1,0-1,1,,0,,
40,13,hand,OV,0,3,0-3,3,0.289,0,,
40,14,hand,OV,0,2,0-2,2,0.868,0,,
40,15,hand,SP,2,2,2-2,2,,0,,
40,16,hand,OV,0,3,0-3,2,,1,,
40,17,hand,DP,4,1,4-1,3,0.464,1,0,1
40,18,hand,DP,2,1,2-1,1,-2.769,0,0,0
40,19,hand,DP,1,3,1-3,1,0.487,1,1,0
40,20,hand,SP,4,4,4-4,3,-0.087,1,,
40,21,hand,DP,4,3,4-3,4,,1,1,0
40,22,hand,OV,0,2,0-2,3,0.697,1,,
40,23,hand,DP,3,2,3-2,2,,0,0,0
40,24,hand,OT,3,0,3-0,2,0.315,1,,
40,25,hand,DP,3,4,3-4,0,,1,0,1
40,26,hand,SP,4,4,4-4,3,,1,,
40,27,hand,OT,1,0,1-0,4,0.561,1,,
40,28,hand,DP,2,4,2-4,0,,1,0,1
40,29,hand,SP,1,1,1-1,2,,1,,
40,30,hand,OV,0,4,0-4,1,,1,,
40,31,hand,OT,3,0,3-0,0,,0,,
40,32,hand,OT,1,0,1-0,0,,0,,
40,33,hand,OV,0,1,0-1,0,,1,,
40,34,hand,DP,1,2,1-2,1,,1,1,0
40,35,hand,OT,3,0,3-0,2,0.229,1,,
40,36,hand,OV,0,4,0-4,0,,1,,
40,37,hand,OT,1,0,1-0,4,,1,,
40,38,hand,SP,4,4,4-4,0,,1,,
40,39,hand,OV,0,4,0-4,4,0.559,0,,
40,40,hand,SP,3,3,3-3,3,,0,,
40,41,hand,SP,2,2,2-2,3,0.466,1,,
40,42,hand,OV,0,1,0-1,2,0.214,1,,
40,43,hand,OT,4,0,4-0,1,,1,,
40,44,hand,SP,2,2,2-2,0,,1,,
40,45,hand,SP,1,1,1-1,2,0.459,1,,
40,46,hand,OT,3,0,3-0,1,0.319,1,,
40,47,hand,OV,0,2,0-2,0,,1,,
40,48,hand,SP,1,1,1-1,2,,1,,
40,49,hand,OT,2,0,2-0,1,0.24,1,,
40,50,hand,SP,4,4,4-4,0,,1,,
40,51,hand,DP,1,4,1-4,3,0.248,1,0,1
40,52,hand,SP,3,3,3-3,2,0.46,1,,
40,53,hand,SP,2,2,2-2,3,-0.113,1,,
40,54,hand,DP,3,1,3-1,2,0.623,1,0,1
40,55,hand,DP,1,4,1-4,1,,1,1,0
40,56,hand,OT,4,0,4-0,3,0.157,1,,
40,57,hand,OT,2,0,2-0,0,,0,,
40,58,hand,OT,4,0,4-0,0,,0,,
40,59,hand,DP,1,3,1-3,0,,1,0,1
40,60,hand,OV,0,3,0-3,3,0.762,0,,
40,61,hand,SP,3,3,3-3,3,,0,,
40,62,hand,OV,0,1,0-1,3,-0.125,1,,
40,63,hand,DP,4,2,4-2,2,0.836,0,0,0
40,64,hand,OV,0,4,0-4,2,,1,,
41,1,cube,OT,2,0,2-0,0,,0,,
41,2,cube,OT,1,0,1-0,0,,0,,
41,3,cube,SP,3,3,3-3,3,2.178,0,,
41,4,cube,OT,1,0,1-0,0,,0,,
41,5,cube,OV,0,4,0-4,3,-1.503,1,,
41,6,cube,OV,0,4,0-4,3,-0.793,1,,
41,7,cube,DP,4,2,4-2,2,0.388,0,0,0
41,8,cube,SP,3,3,3-3,3,-0.795,0,,
41,9,cube,OT,3,0,3-0,0,,0,,
41,10,cube,DP,2,1,2-1,1,-1.032,0,0,0
41,11,cube,OT,4,0,4-0,0,,0,,
41,12,cube,OV,0,2,0-2,2,-0.705,0,,
41,13,cube,OV,0,1,0-1,1,-0.567,0,,
41,14,cube,OV,0,1,0-1,1,-1.031,0,,
41,15,cube,OT,4,0,4-0,0,,0,,
41,16,cube,DP,3,4,3-4,3,-0.857,1,1,0
41,17,cube,OT,2,0,2-0,0,,0,,
41,18,cube,OV,0,3,0-3,3,-0.876,0,,
41,19,cube,DP,2,1,2-1,1,-0.713,0,0,0
41,20,cube,OV,0,1,0-1,1,-0.775,0,,
41,21,cube,SP,2,2,2-2,2,-1.407,0,,
41,22,cube,OT,1,0,1-0,0,,0,,
41,23,cube,DP,1,4,1-4,4,-1.18,0,0,0
41,24,cube,SP,4,4,4-4,2,0.324,1,,
41,25,cube,OV,0,2,0-2,2,-0.006,0,,
41,26,cube,DP,1,2,1-2,2,-0.568,0,0,0
41,27,cube,DP,1,2,1-2,2,-1.1,0,0,0
41,28,cube,SP,1,1,1-1,1,0.771,0,,
41,29,cube,SP,2,2,2-2,2,-0.169,0,,
41,30,cube,OT,4,0,4-0,0,,0,,
41,31,cube,SP,2,2,2-2,2,-0.427,0,,
41,32,cube,OT,3,0,3-0,0,,0,,
41,33,cube,DP,3,1,3-1,1,0.872,0,0,0
41,34,cube,DP,1,3,1-3,3,-0.862,0,0,0
41,35,cube,OT,1,0,1-0,0,,0,,
41,36,cube,SP,4,4,4-4,4,0.069,0,,
41,37,cube,OT,3,0,3-0,0,,0,,
41,38,cube,SP,2,2,2-2,2,1.245,0,,
41,39,cube,DP,4,1,4-1,1,0.309,0,0,0
41,40,cube,OT,4,0,4-0,0,,0,,
41,41,cube,OV,0,4,0-4,3,2.679,1,,
41,42,cube,OV,0,1,0-1,1,0.069,0,,
41,43,cube,SP,1,1,1-1,1,-0.644,0,,
41,44,cube,DP,3,2,3-2,2,-0.324,0,0,0
41,45,cube,OV,0,3,0-3,3,1.318,0,,
41,46,cube,DP,2,4,2-4,3,-0.873,1,0,1
41,47,cube,OV,0,3,0-3,3,0.941,0,,
41,48,cube,SP,1,1,1-1,1,-0.389,0,,
41,49,cube,OT,2,0,2-0,0,,0,,
41,50,cube,OV,0,4,0-4,4,-0.238,0,,
41,51,cube,OV,0,2,0-2,2,0.387,0,,
41,52,cube,SP,3,3,3-3,3,-0.456,0,,
41,53,cube,SP,4,4,4-4,4,0.858,0,,
41,54,cube,SP,1,1,1-1,1,-0.003,0,,
41,55,cube,OT,2,0,2-0,0,,0,,
41,56,cube,DP,1,3,1-3,3,2.111,0,0,0
41,57,cube,OV,0,2,0-2,2,-0.491,0,,
41,58,cube,OV,0,3,0-3,3,-0.475,0,,
41,59,cube,OT,3,0,3-0,0,,0,,
41,60,cube,SP,3,3,3-3,3,0.461,0,,
41,61,cube,DP,4,3,4-3,3,0.141,0,0,0
41,62,cube,DP,1,4,1-4,2,2.11,1,0,1
41,63,cube,SP,4,4,4-4,4,0.927,0,,
41,64,cube,DP,2,3,2-3,3,1.098,0,0,0
41,1,hand,OT,3,0,3-0,0,,0,,
41,2,hand,SP,2,2,2-2,2,0.181,0,,
41,3,hand,OV,0,2,0-2,2,-0.433,0,,
41,4,hand,SP,3,3,3-3,3,0.005,0,,
41,5,hand,OT,1,0,1-0,0,,0,,
41,6,hand,OT,2,0,2-0,0,,0,,
41,7,hand,OT,4,0,4-0,0,,0,,
41,8,hand,DP,2,1,2-1,3,0.381,1,0,1
41,9,hand,DP,1,3,1-3,3,-0.139,0,0,0
41,10,hand,SP,4,4,4-4,4,-0.355,0,,
41,11,hand,DP,3,2,3-2,2,0.448,0,0,0
41,12,hand,OV,0,3,0-3,3,-0.209,0,,
41,13,hand,SP,3,3,3-3,3,-0.222,0,,
41,14,hand,OV,0,3,0-3,3,-0.761,0,,
41,15,hand,OT,3,0,3-0,0,,0,,
41,16,hand,OV,0,4,0-4,3,-0.694,1,,
41,17,hand,DP,4,1,4-1,1,-0.006,0,0,0
41,18,hand,DP,1,4,1-4,2,-0.441,1,0,1
41,19,hand,OT,2,0,2-0,0,,0,,
41,20,hand,DP,3,4,3-4,4,-0.24,0,0,0
41,21,hand,SP,2,2,2-2,2,-0.363,0,,
41,22,hand,OV,0,4,0-4,4,1.21,0,,
41,23,hand,OT,3,0,3-0,0,,0,,
41,24,hand,SP,2,2,2-2,2,-0.007,0,,
41,25,hand,SP,3,3,3-3,3,-0.435,0,,
41,26,hand,OV,0,1,0-1,1,0.679,0,,
41,27,hand,DP,2,3,2-3,3,0.457,0,0,0
41,28,hand,OV,0,2,0-2,2,-0.307,0,,
41,29,hand,DP,1,2,1-2,2,0.189,0,0,0
41,30,hand,DP,1,4,1-4,4,5.371,0,0,0
41,31,hand,SP,1,1,1-1,3,-1.056,1,,
41,32,hand,OT,2,0,2-0,0,,0,,
41,33,hand,DP,1,3,1-3,3,-0.228,0,0,0
41,34,hand,SP,4,4,4-4,4,-0.297,0,,
41,35,hand,OT,1,0,1-0,0,,0,,
41,36,hand,SP,2,2,2-2,2,-0.103,0,,
41,37,hand,SP,4,4,4-4,4,1.222,0,,
41,38,hand,OV,0,1,0-1,1,0.531,0,,
41,39,hand,DP,2,1,2-1,1,-0.158,0,0,0
41,40,hand,OV,0,1,0-1,1,-0.908,0,,
41,41,hand,OT,1,0,1-0,0,,0,,
41,42,hand,OT,4,0,4-0,0,,0,,
41,43,hand,OV,0,4,0-4,4,0.8,0,,
41,44,hand,OV,0,3,0-3,3,0.753,0,,
41,45,hand,SP,1,1,1-1,1,0.266,0,,
41,46,hand,DP,3,1,3-1,1,-0.784,0,0,0
41,47,hand,OV,0,1,0-1,1,0.061,0,,
41,48,hand,SP,1,1,1-1,1,-0.151,0,,
41,49,hand,OT,2,0,2-0,0,,0,,
41,50,hand,SP,4,4,4-4,2,-0.989,1,,
41,51,hand,OV,0,2,0-2,2,-0.907,0,,
41,52,hand,DP,2,4,2-4,2,0.661,1,1,0
41,53,hand,OT,1,0,1-0,0,,0,,
41,54,hand,OT,4,0,4-0,0,,0,,
41,55,hand,OV,0,2,0-2,2,0.108,0,,
41,56,hand,DP,4,3,4-3,3,0.611,0,0,0
41,57,hand,DP,1,2,1-2,2,-1.536,0,0,0
41,58,hand,OV,0,3,0-3,3,-0.834,0,,
41,59,hand,DP,4,2,4-2,2,0.471,0,0,0
41,60,hand,SP,3,3,3-3,3,-0.219,0,,
41,61,hand,OT,4,0,4-0,0,,0,,
41,62,hand,OT,3,0,3-0,0,,0,,
41,63,hand,OV,0,4,0-4,3,-1.245,1,,
41,64,hand,SP,1,1,1-1,1,-0.377,0,,
42,1,cube,OV,0,3,0-3,3,0.259,0,,
42,2,cube,OV,0,2,0-2,2,0.743,0,,
42,3,cube,OT,2,0,2-0,0,,0,,
42,4,cube,OV,0,1,0-1,1,1.11,0,,
42,5,cube,OV,0,1,0-1,1,0.183,0,,
42,6,cube,DP,2,1,2-1,1,-0.642,0,0,0
42,7,cube,DP,1,2,1-2,2,-0.886,0,0,0
42,8,cube,SP,4,4,4-4,4,-0.607,0,,
42,9,cube,SP,3,3,3-3,3,0.984,0,,
42,10,cube,OT,1,0,1-0,0,,0,,
42,11,cube,OT,3,0,3-0,0,,0,,
42,12,cube,OT,2,0,2-0,0,,0,,
42,13,cube,OV,0,3,0-3,3,0.422,0,,
42,14,cube,DP,2,3,2-3,3,0.62,0,0,0
42,15,cube,OT,2,0,2-0,0,,0,,
42,16,cube,DP,4,3,4-3,3,-0.516,0,0,0
42,17,cube,DP,3,4,3-4,4,0.053,0,0,0
42,18,cube,OV,0,2,0-2,2,0.549,0,,
42,19,cube,DP,1,3,1-3,3,0.776,0,0,0
42,20,cube,SP,4,4,4-4,4,-0.749,0,,
42,21,cube,OV,0,1,0-1,1,0.752,0,,
42,22,cube,OT,4,0,4-0,0,0.166,0,,
42,23,cube,SP,2,2,2-2,2,-0.615,0,,
42,24,cube,DP,1,3,1-3,3,-0.742,0,0,0
42,25,cube,DP,3,1,3-1,1,-0.651,0,0,0
42,26,cube,SP,2,2,2-2,2,-1.113,0,,
42,27,cube,OV,0,1,0-1,1,0.727,0,,
42,28,cube,OV,0,2,0-2,2,2.031,0,,
42,29,cube,SP,3,3,3-3,3,-0.371,0,,
42,30,cube,OT,3,0,3-0,0,,0,,
42,31,cube,DP,4,2,4-2,2,-1.672,0,0,0
42,32,cube,OT,4,0,4-0,0,,0,,
42,33,cube,SP,1,1,1-1,1,0.068,0,,
42,34,cube,DP,1,2,1-2,2,1.921,0,0,0
42,35,cube,SP,1,1,1-1,1,0.199,0,,
42,36,cube,SP,3,3,3-3,3,-0.76,0,,
42,37,cube,OV,0,4,0-4,4,-0.422,0,,
42,38,cube,SP,1,1,1-1,1,-0.999,0,,
42,39,cube,OV,0,3,0-3,3,1.317,0,,
42,40,cube,OT,4,0,4-0,0,,0,,
42,41,cube,OT,1,0,1-0,0,,0,,
42,42,cube,OT,4,0,4-0,0,,0,,
42,43,cube,SP,1,1,1-1,1,2.841,0,,
42,44,cube,DP,2,1,2-1,1,-0.644,0,0,0
42,45,cube,DP,4,1,4-1,1,-0.99,0,0,0
42,46,cube,OV,0,4,0-4,4,-0.984,0,,
42,47,cube,DP,1,4,1-4,4,-1.081,0,0,0
42,48,cube,OT,1,0,1-0,0,-0.613,0,,
42,49,cube,OT,3,0,3-0,0,,0,,
42,50,cube,SP,2,2,2-2,2,-0.514,0,,
42,51,cube,OT,3,0,3-0,0,,0,,
42,52,cube,DP,3,2,3-2,2,-1.084,0,0,0
42,53,cube,DP,2,4,2-4,2,-0.85,1,1,0
42,54,cube,DP,1,4,1-4,4,0.992,0,0,0
42,55,cube,SP,4,4,4-4,4,0.277,0,,
42,56,cube,OV,0,4,0-4,4,2.705,0,,
42,57,cube,SP,2,2,2-2,2,-0.291,0,,
42,58,cube,OT,2,0,2-0,0,,0,,
42,59,cube,OV,0,2,0-2,2,-0.426,0,,
42,60,cube,SP,4,4,4-4,4,-0.876,0,,
42,61,cube,SP,3,3,3-3,3,-0.256,0,,
42,62,cube,OV,0,4,0-4,4,0.387,0,,
42,63,cube,OV,0,3,0-3,3,-0.726,0,,
42,64,cube,OT,1,0,1-0,0,,0,,
42,1,hand,OV,0,2,0-2,2,0.435,0,,
42,2,hand,OT,1,0,1-0,0,,0,,
42,3,hand,SP,4,4,4-4,4,-1.734,0,,
42,4,hand,OV,0,4,0-4,2,-1.126,1,,
42,5,hand,OV,0,3,0-3,1,0.977,1,,
42,6,hand,OV,0,3,0-3,1,-1.243,1,,
42,7,hand,OT,2,0,2-0,0,,0,,
42,8,hand,SP,2,2,2-2,2,0.832,0,,
42,9,hand,OV,0,3,0-3,1,-0.251,1,,
42,10,hand,SP,4,4,4-4,4,-1.119,0,,
42,11,hand,SP,3,3,3-3,1,-0.956,1,,
42,12,hand,OV,0,1,0-1,1,-0.529,0,,
42,13,hand,OV,0,1,0-1,1,0.179,0,,
42,14,hand,SP,1,1,1-1,1,-0.548,0,,
42,15,hand,DP,2,4,2-4,2,-0.994,1,1,0
42,16,hand,OT,2,0,2-0,0,,0,,
42,17,hand,OT,4,0,4-0,0,,0,,
42,18,hand,OT,4,0,4-0,0,,0,,
42,19,hand,DP,2,1,2-1,1,1.143,0,0,0
42,20,hand,SP,4,4,4-4,4,0.567,0,,
42,21,hand,OT,2,0,2-0,2,-0.551,1,,
42,22,hand,SP,1,1,1-1,1,2.667,0,,
42,23,hand,OT,1,0,1-0,0,,0,,
42,24,hand,DP,1,3,1-3,3,2.555,0,0,0
42,25,hand,OT,4,0,4-0,0,,0,,
42,26,hand,OT,1,0,1-0,0,,0,,
42,27,hand,OV,0,1,0-1,1,-0.576,0,,
42,28,hand,SP,4,4,4-4,4,-0.804,0,,
42,29,hand,DP,3,4,3-4,4,-0.573,0,0,0
42,30,hand,DP,2,3,2-3,3,0.118,0,0,0
42,31,hand,DP,1,4,1-4,4,0.022,0,0,0
42,32,hand,OV,0,1,0-1,1,1.56,0,,
42,33,hand,SP,2,2,2-2,2,-0.845,0,,
42,34,hand,SP,2,2,2-2,2,-0.136,0,,
42,35,hand,OT,3,0,3-0,0,,0,,
42,36,hand,OV,0,2,0-2,2,-1.258,0,,
42,37,hand,OV,0,3,0-3,3,1.556,0,,
42,38,hand,DP,1,2,1-2,2,-0.411,0,0,0
42,39,hand,OT,4,0,4-0,0,,0,,
42,40,hand,DP,1,2,1-2,2,-1.088,0,0,0
42,41,hand,DP,2,1,2-1,1,-0.531,0,0,0
42,42,hand,OV,0,2,0-2,2,-0.11,0,,
42,43,hand,SP,3,3,3-3,3,-0.548,0,,
42,44,hand,SP,3,3,3-3,3,0.175,0,,
42,45,hand,DP,4,3,4-3,3,-0.532,0,0,0
42,46,hand,OT,3,0,3-0,0,,0,,
42,47,hand,DP,1,4,1-4,2,-0.535,1,0,1
42,48,hand,SP,1,1,1-1,1,0.272,0,,
42,49,hand,DP,3,1,3-1,1,-0.276,0,0,0
42,50,hand,OT,1,0,1-0,0,,0,,
42,51,hand,DP,1,3,1-3,1,-0.423,1,1,0
42,52,hand,SP,1,1,1-1,1,-0.282,0,,
42,53,hand,OT,3,0,3-0,0,,0,,
42,54,hand,OV,0,2,0-2,2,1.572,0,,
42,55,hand,OV,0,4,0-4,4,-0.391,0,,
42,56,hand,OT,2,0,2-0,0,,0,,
42,57,hand,DP,3,2,3-2,2,1.003,0,0,0
42,58,hand,OV,0,4,0-4,4,1.941,0,,
42,59,hand,SP,2,2,2-2,2,-0.394,0,,
42,60,hand,DP,4,1,4-1,1,-0.387,0,0,0
42,61,hand,DP,4,2,4-2,2,-0.132,0,0,0
42,62,hand,OT,3,0,3-0,0,,0,,
42,63,hand,OV,0,4,0-4,4,1.255,0,,
42,64,hand,SP,3,3,3-3,3,0.452,0,,
43,1,cube,SP,2,2,2-2,2,,0,,
43,2,cube,SP,1,1,1-1,1,-1.42,0,,
43,3,cube,DP,4,3,4-3,3,1.089,0,0,0
43,4,cube,OT,3,0,3-0,0,,0,,
43,5,cube,OV,0,2,0-2,2,0.345,0,,
43,6,cube,OT,4,0,4-0,0,,0,,
43,7,cube,SP,4,4,4-4,4,0.219,0,,
43,8,cube,DP,2,3,2-3,3,-1.18,0,0,0
43,9,cube,DP,2,4,2-4,3,,1,0,1
43,10,cube,SP,1,1,1-1,1,0.6,0,,
43,11,cube,OT,3,0,3-0,0,,0,,
43,12,cube,SP,2,2,2-2,2,-0.859,0,,
43,13,cube,OT,4,0,4-0,0,,0,,
43,14,cube,OT,2,0,2-0,0,,0,,
43,15,cube,SP,3,3,3-3,3,-0.38,0,,
43,16,cube,OV,0,1,0-1,1,-0.553,0,,
43,17,cube,OV,0,2,0-2,2,-0.637,0,,
43,18,cube,OT,2,0,2-0,0,,0,,
43,19,cube,DP,1,4,1-4,4,0.7,0,0,0
43,20,cube,OT,1,0,1-0,0,,0,,
43,21,cube,OV,0,4,0-4,4,0.458,0,,
43,22,cube,OV,0,3,0-3,3,-0.324,0,,
43,23,cube,SP,1,1,1-1,1,-1.113,0,,
